------------------------------------------------------------
 solve gen=5e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
                   0,         1102.8197661
   0.000128205124966,        29451700.9409
   0.000256410249933,         58902299.062
   0.000384615374899,        87587862.9829
   0.000512820499866,        116273426.904
   0.000641025624832,        144193956.625
   0.000769230749798,        172114486.346
   0.000897435874765,        199269981.868
    0.00102564099973,         226425477.39
     0.0011538461247,        252815938.713
    0.00128205124966,        279206400.035
    0.00141025637463,        304831827.159
     0.0015384614996,        330457254.284
    0.00166666662456,        355317647.209
    0.00179487174953,        380178040.135
     0.0019230768745,        404273398.862
    0.00205128199946,         428368757.59
    0.00217948712443,        451699082.119
     0.0023076922494,        475029406.649
    0.00243589737436,         497594696.98
    0.00256410249933,        520159987.312
    0.00269230762429,        541960243.446
    0.00282051274926,         563760499.58
    0.00294871787423,        584795721.517
    0.00307692299919,        605830943.453
    0.00320512812416,        626101131.192
    0.00333333324913,        646371318.932
    0.00346153837409,        665876472.474
    0.00358974349906,        685381626.016
    0.00371794862403,         704121745.36
    0.00384615374899,        722861864.705
    0.00397435887396,        740836949.853
    0.00410256399892,        758812035.001
    0.00423076912389,        776022085.951
    0.00435897424886,        793232136.902
    0.00448717937382,        809677153.655
    0.00461538449879,        826122170.409
    0.00474358962376,        841802152.966
    0.00487179474872,        857482135.522
    0.00499999987369,        872397083.882
    0.00512820499866,        887312032.241
    0.00525641012362,        901461946.404
    0.00538461524859,        915611860.566
    0.00551282037355,        928996740.531
    0.00564102549852,        942381620.497
    0.00576923062349,        955001466.265
    0.00589743574845,        967621312.033
    0.00602564087342,        979476123.604
    0.00615384599839,        991330935.175
    0.00628205112335,        1002420712.55
    0.00641025624832,        1013510489.92
    0.00653846137329,         1023835233.1
    0.00666666649825,        1034159976.27
    0.00679487162322,        1043719685.25
    0.00692307674819,        1053279394.23
    0.00705128187315,        1062074069.01
    0.00717948699812,        1070868743.79
    0.00730769212308,        1078898384.38
    0.00743589724805,        1086928024.96
    0.00756410237302,        1094192631.35
    0.00769230749798,        1101457237.73
    0.00782051262295,        1107956809.92
    0.00794871774792,        1114456382.11
    0.00807692287288,         1120190920.1
    0.00820512799785,        1125925458.08
    0.00833333312282,        1130894961.88
    0.00846153824778,        1135864465.67
    0.00858974337275,        1140068935.26
    0.00871794849771,        1144273404.85
    0.00884615362268,        1147712840.24
    0.00897435874765,        1151152275.64
    0.00910256387261,        1153826676.83
    0.00923076899758,        1156501078.02
    0.00935897412255,        1158410445.02
    0.00948717924751,        1160319812.01
    0.00961538437248,        1161464144.81
    0.00974358949745,        1162608477.61
    0.00987179462241,         1162987776.2
    0.00999999974738,         1163367074.8
       1.18184372014,        1134689485.45
       2.35368744054,        1106011896.11
       3.52553116094,        1078748141.68
       4.69737488133,        1051484387.25
       5.86921860173,        1025564764.34
       7.04106232213,        999645141.434
       8.21290604252,        975003382.933
       9.38474976292,        950361624.433
       10.5565934833,        926934730.258
       11.7284372037,        903507836.084
       12.9002809241,        881235912.127
       14.0721246445,        858963988.169
       15.2439683649,        837790093.161
       16.4158120853,        816616198.153
       17.5876558057,         796486198.09
       18.7594995261,        776356198.026
       19.9313432465,        757218627.766
       21.1031869669,        738081057.506
       22.2750306873,        719886989.193
       23.4468744077,         701692920.88
       24.6187181281,         684395838.85
       25.7905618485,         667098756.82
       26.9624055689,        650654438.681
       28.1342492893,        634210120.542
       29.3060930097,        618576524.111
       30.4779367301,         602942927.68
       31.6497804505,        588080083.495
       32.8216241709,        573217239.311
       33.9934678913,        559087148.447
       35.1653116116,        544957057.584
        36.337155332,        531523594.503
       37.5089990524,        518090131.421
       38.6808427728,        505318951.607
       39.8526864932,        492547771.793
       41.0245302136,        480406223.952
        42.196373934,         468264676.11
       43.3682176544,        456721718.689
       44.5400613748,        445178761.267
       45.7119050952,        434204883.091
       46.8837488156,        423231004.915
        48.055592536,        412798149.742
       49.2274362564,        402365294.569
       50.3992799768,        392446789.355
       51.5711236972,        382528284.141
       52.7429674176,        373098770.851
        53.914811138,        363669257.561
       55.0866548584,        354704628.334
       56.2584985788,        345739999.107
       57.4303422992,        337217334.624
       58.6021860196,        328694670.142
         59.77402974,        320592181.028
       60.9458734604,        312489691.914
       62.1177171808,         304786663.03
       63.2895609012,        297083634.147
       64.4614046216,        289760371.631
        65.633248342,        282437109.115
       66.8050920624,        275474890.029
       67.9769357828,        268512670.943
       69.1487795032,        261893695.407
       70.3206232236,        255274719.872
       71.4924669439,        248982065.556
       72.6643106643,        242689411.241
       73.8361543847,        236706990.102
       75.0079981051,        230724568.962
       76.1798418255,        225037086.109
       77.3516855459,        219349603.255
       78.5235292663,        213942517.847
       79.6953729867,        208535432.439
       80.8672167071,        203394920.513
       82.0390604275,        198254408.587
       83.2109041479,         193367327.71
       84.3827478683,        188480246.833
       85.5545915887,        183834102.504
       86.7264353091,        179187958.175
       87.8982790295,        174770871.882
       89.0701227499,        170353785.588
       90.2419664703,        166154464.436
       91.4138101907,        161955143.283
       92.5856539111,        157962851.124
       93.7574976315,        153970558.965
       94.9293413519,         150175088.95
       96.1011850723,        146379618.935
       97.2730287927,        142771267.419
       98.4448725131,        139162915.902
       99.6167162335,        135732457.632
       100.788559954,        132301999.363
       101.960403674,        129040663.897
       103.132247395,        125779328.431
       104.304091115,        122678777.711
       105.475934835,        119578226.992
       106.647778556,        116630534.032
       107.819622276,        113682841.072
       108.991465997,        110880469.684
       110.163309717,        108078098.296
       111.335153437,        105413883.829
       112.506997158,        102749669.362
       113.678840878,        100216800.381
       114.850684599,        97683931.4008
       116.022528319,         95275932.276
       117.194372039,        92867933.1512
        118.36621576,        90578647.4979
        119.53805948,        88289361.8447
       120.709903201,        86112936.7864
       121.881746921,        83936511.7281
       123.053590641,        81867382.9319
       124.225434362,        79798254.1358
       125.397278082,        77831131.5868
       126.569121803,        75864009.0378
       127.740965523,        73993863.5141
       128.912809243,        72123717.9904
       130.084652964,        70345768.2054
       131.256496684,        68567818.4204
       132.428340405,        66877518.7985
       133.600184125,        65187219.1767
       134.772027845,        63580248.2324
       135.943871566,        61973277.2882
       137.115715286,        60445526.5772
       138.287559007,        58917775.8662
       139.459402727,        57465339.4818
       140.631246447,        56012903.0973
       141.803090168,        54632067.6842
       142.974933888,         53251232.271
       144.146777609,        51938467.5317
       145.318621329,        50625702.7924
       146.490465049,        49377652.4616
        147.66230877,        48129602.1309
        148.83415249,        46943075.3948
       150.005996211,        45756548.6587
       151.177839931,         44628511.997
       152.349683651,        43500475.3352
       153.521527372,        42428044.7655
       154.693371092,        41355614.1958
       155.865214813,        40336047.9005
       157.037058533,        39316481.6052
       158.208902253,        38347172.9215
       159.380745974,        37377864.2379
       160.552589694,        36456334.9936
       161.724433414,        35534805.7494
       162.896277135,        34658699.9272
