------------------------------------------------------------
 solve prev gen=8e21 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
    0.00679487162322,    9.00000002361e+16
    0.00692307674819,    9.00000002364e+16
    0.00705128187315,    9.00000002363e+16
    0.00717948699812,    9.00000002362e+16
    0.00730769212308,    9.00000002359e+16
    0.00743589724805,    9.00000002355e+16
    0.00756410237302,    9.00000002348e+16
    0.00769230749798,    9.00000002341e+16
    0.00782051262295,     9.0000000233e+16
    0.00794871774792,     9.0000000232e+16
    0.00807692287288,    9.00000002306e+16
    0.00820512799785,    9.00000002293e+16
    0.00833333312282,    9.00000002276e+16
    0.00846153824778,     9.0000000226e+16
    0.00858974337275,     9.0000000224e+16
    0.00871794849771,     9.0000000222e+16
    0.00884615362268,    9.00000002197e+16
    0.00897435874765,    9.00000002173e+16
    0.00910256387261,    9.00000002147e+16
    0.00923076899758,    9.00000002121e+16
    0.00935897412255,    9.00000002091e+16
    0.00948717924751,    9.00000002061e+16
    0.00961538437248,    9.00000002029e+16
    0.00974358949745,    9.00000001996e+16
    0.00987179462241,    9.00000001959e+16
    0.00999999974738,    9.00000001923e+16
      0.902833310526,    9.00000001857e+16
        1.7956666213,    9.00000001791e+16
       2.68849993208,    9.00000001757e+16
       3.58133324286,    9.00000001723e+16
       4.47416655364,    9.00000001691e+16
       5.36699986442,    9.00000001658e+16
        6.2598331752,    9.00000001627e+16
       7.15266648598,    9.00000001596e+16
       8.04549979675,    9.00000001565e+16
       8.93833310753,    9.00000001535e+16
       9.83116641831,    9.00000001506e+16
       10.7239997291,    9.00000001477e+16
       11.6168330399,    9.00000001449e+16
       12.5096663506,    9.00000001421e+16
       13.4024996614,    9.00000001395e+16
       14.2953329722,    9.00000001368e+16
        15.188166283,    9.00000001342e+16
       16.0809995938,    9.00000001316e+16
       16.9738329045,    9.00000001291e+16
       17.8666662153,    9.00000001266e+16
       18.7594995261,    9.00000001242e+16
       19.6523328369,    9.00000001218e+16
       20.5451661477,    9.00000001195e+16
       21.4379994584,    9.00000001172e+16
       22.3308327692,     9.0000000115e+16
         23.22366608,    9.00000001128e+16
       24.1164993908,    9.00000001107e+16
       25.0093327015,    9.00000001085e+16
       25.9021660123,    9.00000001065e+16
       26.7949993231,    9.00000001044e+16
       27.6878326339,    9.00000001025e+16
       28.5806659447,    9.00000001005e+16
       29.4734992554,    9.00000000986e+16
       30.3663325662,    9.00000000967e+16
        31.259165877,    9.00000000949e+16
       32.1519991878,     9.0000000093e+16
       33.0448324986,    9.00000000913e+16
       33.9376658093,    9.00000000895e+16
       34.8304991201,    9.00000000878e+16
       35.7233324309,    9.00000000861e+16
       36.6161657417,    9.00000000845e+16
       37.5089990524,    9.00000000829e+16
       38.4018323632,    9.00000000813e+16
        39.294665674,    9.00000000798e+16
       40.1874989848,    9.00000000783e+16
       41.0803322956,    9.00000000767e+16
       41.9731656063,    9.00000000753e+16
       42.8659989171,    9.00000000738e+16
       43.7588322279,    9.00000000725e+16
       44.6516655387,    9.00000000711e+16
       45.5444988494,    9.00000000697e+16
       46.4373321602,    9.00000000684e+16
        47.330165471,    9.00000000671e+16
       48.2229987818,    9.00000000658e+16
       49.1158320926,    9.00000000645e+16
       50.0086654033,    9.00000000633e+16
       50.9014987141,    9.00000000621e+16
       51.7943320249,    9.00000000609e+16
       52.6871653357,    9.00000000598e+16
       53.5799986465,    9.00000000586e+16
       54.4728319572,    9.00000000575e+16
        55.365665268,    9.00000000564e+16
       56.2584985788,    9.00000000553e+16
       57.1513318896,    9.00000000543e+16
       58.0441652003,    9.00000000532e+16
       58.9369985111,    9.00000000522e+16
       59.8298318219,    9.00000000512e+16
       60.7226651327,    9.00000000502e+16
       61.6154984435,    9.00000000493e+16
       62.5083317542,    9.00000000483e+16
        63.401165065,    9.00000000474e+16
       64.2939983758,    9.00000000465e+16
       65.1868316866,    9.00000000456e+16
       66.0796649974,    9.00000000448e+16
       66.9724983081,    9.00000000439e+16
       67.8653316189,    9.00000000431e+16
       68.7581649297,    9.00000000423e+16
       69.6509982405,    9.00000000414e+16
       70.5438315512,    9.00000000407e+16
        71.436664862,    9.00000000399e+16
       72.3294981728,    9.00000000391e+16
       73.2223314836,    9.00000000384e+16
       74.1151647944,    9.00000000376e+16
       75.0079981051,    9.00000000369e+16
       75.9008314159,    9.00000000362e+16
       76.7936647267,    9.00000000355e+16
       77.6864980375,    9.00000000348e+16
       78.5793313483,    9.00000000342e+16
        79.472164659,    9.00000000335e+16
       80.3649979698,    9.00000000329e+16
       81.2578312806,    9.00000000323e+16
       82.1506645914,    9.00000000316e+16
       83.0434979021,     9.0000000031e+16
       83.9363312129,    9.00000000304e+16
       84.8291645237,    9.00000000299e+16
       85.7219978345,    9.00000000293e+16
       86.6148311453,    9.00000000287e+16
        87.507664456,    9.00000000282e+16
       88.4004977668,    9.00000000277e+16
       89.2933310776,    9.00000000271e+16
       90.1861643884,    9.00000000266e+16
       91.0789976992,    9.00000000261e+16
       91.9718310099,    9.00000000256e+16
       92.8646643207,    9.00000000251e+16
       93.7574976315,    9.00000000246e+16
       94.6503309423,    9.00000000242e+16
        95.543164253,    9.00000000237e+16
       96.4359975638,    9.00000000233e+16
       97.3288308746,    9.00000000228e+16
       98.2216641854,    9.00000000224e+16
       99.1144974962,    9.00000000219e+16
       100.007330807,    9.00000000215e+16
       100.900164118,    9.00000000211e+16
       101.792997428,    9.00000000207e+16
       102.685830739,    9.00000000203e+16
        103.57866405,    9.00000000199e+16
       104.471497361,    9.00000000196e+16
       105.364330672,    9.00000000192e+16
       106.257163982,    9.00000000188e+16
       107.149997293,    9.00000000185e+16
       108.042830604,    9.00000000181e+16
       108.935663915,    9.00000000178e+16
       109.828497225,    9.00000000174e+16
       110.721330536,    9.00000000171e+16
       111.614163847,    9.00000000168e+16
       112.506997158,    9.00000000164e+16
       113.399830469,    9.00000000161e+16
       114.292663779,    9.00000000158e+16
        115.18549709,    9.00000000155e+16
       116.078330401,    9.00000000152e+16
       116.971163712,    9.00000000149e+16
       117.863997023,    9.00000000146e+16
       118.756830333,    9.00000000144e+16
       119.649663644,    9.00000000141e+16
       120.542496955,    9.00000000138e+16
       121.435330266,    9.00000000136e+16
