------------------------------------------------------------
 solve gen=8e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       106.647778556,        807397908.705
       107.819622276,        799987201.397
       108.991465997,        792711295.307
       110.163309717,        785435389.216
       111.335153437,        778291832.278
       112.506997158,        771148275.339
       113.678840878,        764134660.087
       114.850684599,        757121044.834
       116.022528319,        750235007.591
       117.194372039,        743348970.349
        118.36621576,         736588190.43
        119.53805948,        729827410.511
       120.709903201,        723189609.439
       121.881746921,        716551808.368
       123.053590641,        710034749.107
       124.225434362,        703517689.847
       125.397278082,        697119176.047
       126.569121803,        690720662.247
       127.740965523,        684438537.502
       128.912809243,        678156412.756
       130.084652964,        671988559.877
       131.256496684,        665820706.998
       132.428340405,        659765047.298
       133.600184125,        653709387.598
       134.772027845,        647763880.193
       135.943871566,        641818372.788
       137.115715286,        635981013.903
       138.287559007,        630143655.017
       139.459402727,        624412477.313
       140.631246447,        618681299.609
       141.803090168,        613054371.516
       142.974933888,        607427443.423
       144.146777609,        601902868.489
       145.318621329,        596378293.554
       146.490465049,        590954209.801
        147.66230877,        585530126.047
        148.83415249,        580204705.342
       150.005996211,        574879284.636
       151.177839931,         569650732.07
       152.349683651,        564422179.505
       153.521527372,        559288732.789
       154.693371092,        554155286.073
       155.865214813,        549115214.935
       157.037058533,        544075143.797
       158.208902253,        539126749.395
       159.380745974,        534178354.993
       160.552589694,        529319969.338
       161.724433414,        524461583.684
       162.896277135,        519691569.071
       164.068120855,        514921554.458
       165.239964576,        510238302.907
       166.411808296,        505555051.356
       167.583652016,        500956984.059
       168.755495737,        496358916.762
       169.927339457,        491844483.545
       171.099183178,        487330050.328
       172.271026898,        482897729.114
       173.442870618,          478465407.9
       174.614714339,        474113704.185
       175.786558059,         469762000.47
        176.95840178,        465489446.803
         178.1302455,        461216893.136
        179.30208922,        457022048.609
       180.473932941,        452827204.081
       181.645776661,        448708653.821
       182.817620382,        444590103.561
       183.989464102,        440546458.232
       185.161307822,        436502812.904
       186.333151543,        432532708.214
       187.504995263,        428562603.524
       188.676838984,        424664699.733
       189.848682704,        420766795.942
       191.020526424,        416939777.376
       192.192370145,        413112758.811
       193.364213865,         409355333.38
       194.536057586,         405597907.95
       195.707901306,        401908806.668
       196.879745026,        398219705.386
       198.051588747,        394597681.887
       199.223432467,        390975658.389
       200.395276188,        387419488.451
       201.567119908,        383863318.513
       202.738963628,        380371799.573
       203.910807349,        376880280.633
       205.082651069,        373452231.304
        206.25449479,        370024181.976
        207.42633851,        366658441.557
        208.59818223,        363292701.138
       209.770025951,        359988129.117
       210.941869671,        356683557.096
       212.113713392,        353439032.645
       213.285557112,        350194508.194
       214.457400832,        347008929.653
       215.629244553,        343823351.111
       216.801088273,        340695635.455
       217.972931994,        337567919.799
       219.144775714,        334497002.091
       220.316619434,        331426084.384
       221.488463155,        328410917.207
       222.660306875,         325395750.03
       223.832150596,        322435302.887
       225.003994316,        319474855.745
       226.175838036,        316568114.436
       227.347681757,        313661373.127
       228.519525477,        310807339.087
       229.691369198,        307953305.046
       230.863212918,        305150994.636
       232.035056638,        302348684.227
       233.206900359,        299597127.986
       234.378744079,        296845571.744
       235.550587799,        294143813.569
        236.72243152,        291442055.395
        237.89427524,        288789151.664
       239.066118961,        286136247.933
       240.237962681,        283531266.542
       241.409806401,        280926285.152
       242.581650122,        278368304.463
       243.753493842,        275810323.774
       244.925337563,        273298431.454
       246.097181283,        270786539.134
       247.269025003,        268319830.872
       248.440868724,         265853122.61
       249.612712444,         263430700.69
       250.784556165,        261008278.771
       251.956399885,         258629250.48
       253.128243605,         256250222.19
       254.300087326,        253913698.036
       255.471931046,        251577173.882
       256.643774767,        249282265.588
       257.815618487,        246987357.293
       258.987462207,         244733175.54
       260.159305928,        242478993.787
       261.331149648,        240264645.664
       262.502993369,        238050297.541
       263.674837089,        235874883.658
       264.846680809,        233699469.775
        266.01852453,        231562080.984
        267.19036825,        229424692.193
       268.362211971,        227324405.865
       269.534055691,        225224119.537
       270.705899411,        223159995.322
       271.877743132,        221095871.106
       273.049586852,        219066946.099
       274.221430573,        217038021.092
       275.393274293,        215043304.322
       276.565118013,        213048587.552
       277.736961734,        211087053.679
       278.908805454,        209125519.805
       280.080649175,        207196101.919
       281.252492895,        205266684.032
       282.424336615,        203368265.411
       283.596180336,        201469846.791
       284.768024056,        199601251.468
       285.939867777,        197732656.146
       287.111711497,          195892638.1
       288.283555217,        194052620.054
       289.455398938,        192239850.821
       290.627242658,        190427081.588
       291.799086379,        188640136.058
       292.970930099,        186853190.528
       294.142773819,        185090530.655
        295.31461754,        183327870.783
        296.48646126,        181587826.894
       297.658304981,        179847783.005
       298.830148701,        178128532.348
       300.001992421,        176409281.691
       301.173836142,        174708823.814
       302.345679862,        173008365.937
       303.517523583,        171324494.416
       304.689367303,        169640622.895
       305.861211023,        167970892.876
       307.033054744,        166301162.857
       308.204898464,        164642853.772
       309.376742184,        162984544.687
       310.548585905,        161334617.437
       311.720429625,        159684690.186
       312.892273346,         158039737.95
       314.064117066,        156394785.713
       315.235960786,        154750977.443
       316.407804507,        153107169.173
       317.579648227,        151460184.672
       318.751491948,        149813200.171
       319.923335668,        148158155.502
       321.095179388,        146503110.833
       322.267023109,        144834472.611
       323.438866829,        143165834.388
        324.61071055,        141477321.291
        325.78255427,        139788808.194
        326.95439799,        138073277.792
       328.126241711,        136357747.391
       329.298085431,        134607066.091
       330.469929152,        132856384.792
       331.641772872,        131061278.378
       332.813616592,        129266171.964
       333.985460313,        127416053.831
       335.157304033,        125565935.697
       336.329147754,        123648709.452
       337.500991474,        121731483.206
       338.672835194,        119733315.799
       339.844678915,        117735148.391
       341.016522635,        115640209.378
       342.188366356,        113545270.365
       343.360210076,        111335432.238
       344.532053796,        109125594.111
       345.703897517,        106780087.883
       346.875741237,        104434581.655
       348.047584958,        101929601.009
       349.219428678,         99424620.363
       350.391272398,        96732866.6863
       351.563116119,        94041113.0097
       352.734959839,        91131272.4765
        353.90680356,        88221431.9433
        355.07864728,        85057574.4957
          356.250491,        81893717.0482
       357.422334721,        78434605.6068
       358.594178441,        74975494.1654
       359.766022162,         71173790.656
       360.937865882,        67372087.1467
       362.109709602,        63173439.9292
       363.281553323,        58974792.7117
       364.453397043,        54316787.6906
       365.625240764,        49658782.6694
       366.797084484,        44469737.7206
       367.968928204,        39280692.7718
       369.140771925,        33478272.0771
       370.312615645,        27675851.3824
       371.484459366,        21165472.7651
       372.656303086,        14655094.1479
       373.828146806,        7328098.48381
       374.999990527,         1102.8197661

