------------------------------------------------------------
 solve gen=2e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       2.45693743793,        321671044.586
        2.4819061873,        320215273.258
       2.50687493667,        318759501.929
       2.53184368604,        317303915.594
       2.55681243541,        315848329.258
       2.58178118478,        314392926.226
       2.60674993415,        312937523.194
       2.63171868352,        311482301.776
       2.65668743289,        310027080.358
       2.68165618226,        308572038.865
       2.70662493162,        307116997.373
       2.73159368099,        305662134.116
       2.75656243036,         304207270.86
       2.78153117973,        302752584.151
        2.8064999291,        301297897.442
       2.83146867847,        299843385.592
       2.85643742784,        298388873.742
       2.88140617721,        296934535.063
       2.90637492658,        295480196.384
       2.93134367595,        294026029.188
       2.95631242532,        292571861.992
       2.98128117469,        291117864.591
       3.00624992406,         289663867.19
       3.03121867342,        288210037.896
       3.05618742279,        286756208.602
       3.08115617216,        285302545.728
       3.10612492153,        283848882.853
        3.1310936709,        282395384.712
       3.15606242027,         280941886.57
       3.18103116964,        279488551.474
       3.20599991901,        278035216.377
       3.23096866838,         276582042.64
       3.25593741775,        275128868.902
       3.28090616712,        273675854.836
       3.30587491649,         272222840.77
       3.33084366586,        270769984.689
       3.35581241523,        269317128.609
       3.38078116459,        267864428.827
       3.40574991396,        266411729.045
       3.43071866333,        264959183.876
        3.4556874127,        263506638.707
       3.48065616207,        262054246.465
       3.50562491144,        260601854.222
       3.53059366081,        259149613.221
       3.55556241018,         257697372.22
       3.58053115955,        256245280.774
       3.60549990892,        254793189.328
       3.63046865829,        253341245.752
       3.65543740766,        251889302.176
       3.68040615703,        250437504.784
       3.70537490639,        248985707.393
       3.73034365576,        247534054.501
       3.75531240513,        246082401.609
        3.7802811545,        244630891.532
       3.80524990387,        243179381.454
       3.83021865324,        241728012.506
       3.85518740261,        240276643.559
       3.88015615198,        238825414.056
       3.90512490135,        237374184.554
       3.93009365072,        235923092.812
       3.95506240009,         234472001.07
       3.98003114946,        233021045.405
       4.00499989883,        231570089.739
       4.02996864819,        230119268.466
       4.05493739756,        228668447.193
       4.07990614693,        227217758.628
        4.1048748963,        225767070.063
       4.12984364567,        224316512.522
       4.15481239504,        222865954.982
       4.17978114441,        221415526.782
       4.20474989378,        219965098.582
       4.22971864315,         218514798.04
       4.25468739252,        217064497.497
       4.27965614189,        215614322.929
       4.30462489126,         214164148.36
       4.32959364063,        212714098.082
       4.35456238999,        211264047.804
       4.37953113936,        209814120.133
       4.40449988873,        208364192.463
        4.4294686381,        206914385.717
       4.45443738747,        205464578.971
       4.47940613684,        204014891.467
       4.50437488621,        202565203.963
       4.52934363558,        201115634.018
       4.55431238495,        199666064.073
       4.57928113432,        198216610.005
       4.60424988369,        196767155.936
       4.62921863306,        195317816.062
       4.65418738243,        193868476.188
       4.67915613179,        192419248.825
       4.70412488116,        190970021.463
       4.72909363053,        189520904.931
        4.7540623799,        188071788.398
       4.77903112927,        186622781.014
       4.80399987864,        185173773.629
       4.82896862801,         183724873.71
       4.85393737738,        182275973.792
       4.87890612675,        180827179.657
       4.90387487612,        179378385.523
       4.92884362549,        177929695.491
       4.95381237486,        176481005.459
       4.97878112423,        175032417.848
       5.00374987359,        173583830.237
       5.02871862296,        172135343.365
       5.05368737233,        170686856.494
        5.0786561217,        169238468.681
       5.10362487107,        167790080.868
       5.12859362044,        166341790.432
       5.15356236981,        164893499.997
       5.17853111918,        163445305.257
       5.20349986855,        161997110.517
       5.22846861792,        160549009.793
       5.25343736729,        159100909.069
       5.27840611666,        157652900.679
       5.30337486603,        156204892.289
       5.32834361539,        154756974.553
       5.35331236476,        153309056.816
       5.37828111413,        151861228.053
        5.4032498635,         150413399.29
       5.42821861287,         148965657.82
       5.45318736224,        147517916.349
       5.47815611161,        146070260.491
       5.50312486098,        144622604.632
       5.52809361035,        143175032.706
       5.55306235972,        141727460.779
       5.57803110909,        140279971.104
       5.60299985846,        138832481.429
       5.62796860783,        137385072.326
       5.65293735719,        135937663.223
       5.67790610656,        134490333.011
       5.70287485593,        133043002.799
        5.7278436053,        131595749.799
       5.75281235467,        130148496.798
       5.77778110404,         128701319.33
       5.80274985341,        127254141.861
       5.82771860278,        125807038.245
       5.85268735215,        124359934.628
       5.87765610152,        122912903.184
       5.90262485089,         121465871.74
       5.92759360026,        120018910.788
       5.95256234963,        118571949.837
       5.97753109899,        117125057.699
       6.00249984836,        115678165.561
       6.02746859773,        114231340.556
        6.0524373471,        112784515.552
       6.07740609647,        111337756.002
       6.10237484584,        109890996.452
       6.12734359521,        108444300.677
       6.15231234458,        106997604.902
       6.17728109395,        105550971.224
       6.20224984332,        104104337.545
       6.22721859269,        102657764.283
       6.25218734206,        101211191.021
       6.27715609143,        99764676.4971
       6.30212484079,        98318161.9731
       6.32709359016,         96871704.508
       6.35206233953,        95425247.0428
        6.3770310889,        93978844.9576
       6.40199983827,        92532442.8724
       6.42696858764,        91086094.4882
       6.45193733701,        89639746.1041
       6.47690608638,        88193449.7423
       6.50187483575,        86747153.3804
       6.52684358512,        85300907.3622
       6.55181233449,        83854661.3439
       6.57678108386,        82408463.9905
       6.60174983323,        80962266.6371
        6.6267185826,          79516116.27
       6.65168733196,        78069965.9029
       6.67665608133,        76623860.8435
        6.7016248307,        75177755.7841
       6.72659358007,         73731694.354
       6.75156232944,        72285632.9238
       6.77653107881,        70839613.4444
       6.80149982818,        69393593.9649
       6.82646857755,        67947614.7578
       6.85143732692,        66501635.5508
       6.87640607629,        65055694.9377
       6.90137482566,        63609754.3246
       6.92634357503,        62163850.6271
        6.9513123244,        60717946.9297
       6.97628107376,        59272078.4696
       7.00124982313,        57826210.0096
        7.0262185725,        56380375.1087
       7.05118732187,        54934540.2078
       7.07615607124,        53488737.1879
       7.10112482061,        52042934.1679
       7.12609356998,        50597161.3508
       7.15106231935,        49151388.5337
       7.17603106872,        47705644.2412
       7.20099981809,        46259899.9488
       7.22596856746,        44814182.5029
       7.25093731683,        43368465.0571
        7.2759060662,        41922772.7798
       7.30087481556,        40477080.5024
       7.32584356493,        39031411.7156
        7.3508123143,        37585742.9288
       7.37578106367,        36140095.9545
       7.40074981304,        34694448.9802
       7.42571856241,        33248822.1404
       7.45068731178,        31803195.3006
       7.47565606115,        30357586.9174
       7.50062481052,        28911978.5342
       7.52559355989,        27466386.9297
       7.55056230926,        26020795.3251
       7.57553105863,        24575218.8213
         7.600499808,        23129642.3175
       7.62546855736,        21684079.2365
       7.65043730673,        20238516.1555
        7.6754060561,        18792964.8194
       7.70037480547,        17347413.4834
       7.72534355484,        15901872.2145
       7.75031230421,        14456330.9455
       7.77528105358,        13010798.0658
       7.80024980295,        11565265.1861
       7.82521855232,        10119739.0178
       7.85018730169,        8674212.84952
       7.87515605106,        7228691.71477
       7.90012480043,        5783170.58002
        7.9250935498,        4337652.80101
       7.95006229916,        2892135.02199
       7.97503104853,        1446618.92088
        7.9999997979,         1102.8197661

