------------------------------------------------------------
 solve gen=8e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       2.23221869361,        1339107530.91
       2.25718744298,        1333280644.18
       2.28215619235,        1327454531.23
       2.30712494172,        1321628418.28
       2.33209369109,        1315803072.34
       2.35706244046,        1309977726.41
       2.38203118982,        1304153140.72
       2.40699993919,        1298328555.04
       2.43196868856,        1292504722.84
       2.45693743793,        1286680890.65
        2.4819061873,        1280857805.19
       2.50687493667,        1275034719.73
       2.53184368604,        1269212374.24
       2.55681243541,        1263390028.75
       2.58178118478,        1257568416.48
       2.60674993415,        1251746804.21
       2.63171868352,        1245925918.39
       2.65668743289,        1240105032.58
       2.68165618226,        1234284866.46
       2.70662493162,        1228464700.35
       2.73159368099,        1222645247.18
       2.75656243036,        1216825794.02
       2.78153117973,        1211007047.04
        2.8064999291,        1205188300.06
       2.83146867847,        1199370252.52
       2.85643742784,        1193552204.99
       2.88140617721,        1187734850.13
       2.90637492658,        1181917495.28
       2.93134367595,        1176100826.36
       2.95631242532,        1170284157.43
       2.98128117469,        1164468167.69
       3.00624992406,        1158652177.95
       3.03121867342,        1152836860.64
       3.05618742279,        1147021543.33
       3.08115617216,         1141206891.7
       3.10612492153,        1135392240.06
        3.1310936709,        1129578247.36
       3.15606242027,        1123764254.66
       3.18103116964,        1117950914.15
       3.20599991901,        1112137573.63
       3.23096866838,        1106324878.54
       3.25593741775,        1100512183.46
       3.28090616712,        1094700127.07
       3.30587491649,        1088888070.67
       3.33084366586,        1083076646.22
       3.35581241523,        1077265221.77
       3.38078116459,        1071454422.51
       3.40574991396,        1065643623.25
       3.43071866333,        1059833442.45
        3.4556874127,        1054023261.65
       3.48065616207,        1048213692.55
       3.50562491144,        1042404123.45
       3.53059366081,        1036595159.32
       3.55556241018,        1030786195.19
       3.58053115955,        1024977829.28
       3.60549990892,        1019169463.38
       3.63046865829,        1013361688.95
       3.65543740766,        1007553914.52
       3.68040615703,        1001746724.83
       3.70537490639,        995939535.141
       3.73034365576,        990132923.451
       3.75531240513,        984326311.761
        3.7802811545,         978520271.33
       3.80524990387,        972714230.899
       3.83021865324,        966908754.988
       3.85518740261,        961103279.077
       3.88015615198,        955298360.948
       3.90512490135,        949493442.818
       3.93009365072,        943689075.733
       3.95506240009,        937884708.647
       3.98003114946,        932080885.868
       4.00499989883,        926277063.089
       4.02996864819,        920473777.879
       4.05493739756,         914670492.67
       4.07990614693,        908867738.295
        4.1048748963,         903064983.92
       4.12984364567,        897262753.643
       4.15481239504,        891460523.367
       4.17978114441,        885658810.454
       4.20474989378,        879857097.542
       4.22971864315,        874055895.259
       4.25468739252,        868254692.977
       4.27965614189,        862453994.591
       4.30462489126,        856653296.204
       4.32959364063,        850853094.982
       4.35456238999,        845052893.759
       4.37953113936,        839253182.967
       4.40449988873,        833453472.176
        4.4294686381,        827654245.084
       4.45443738747,        821855017.991
       4.47940613684,        816056267.867
       4.50437488621,        810257517.743
       4.52934363558,        804459237.856
       4.55431238495,         798660957.97
       4.57928113432,         792863141.59
       4.60424988369,        787065325.211
       4.62921863306,        781267965.609
       4.65418738243,        775470606.008
       4.67915613179,        769673696.455
       4.70412488116,        763876786.902
       4.72909363053,        758080320.669
        4.7540623799,        752283854.437
       4.77903112927,        746487824.796
       4.80399987864,        740691795.155
       4.82896862801,         734896195.38
       4.85393737738,        729100595.604
       4.87890612675,        723305418.965
       4.90387487612,        717510242.327
       4.92884362549,          711715482.1
       4.95381237486,        705920721.873
       4.97878112423,        700126371.331
       5.00374987359,        694332020.789
       5.02871862296,        688538073.206
       5.05368737233,        682744125.624
        5.0786561217,        676950574.276
       5.10362487107,        671157022.928
       5.12859362044,        665363861.089
       5.15356236981,        659570699.251
       5.17853111918,        653777920.199
       5.20349986855,        647985141.146
       5.22846861792,        642192738.155
       5.25343736729,        636400335.165
       5.27840611666,        630608301.512
       5.30337486603,         624816267.86
       5.32834361539,        619024596.824
       5.35331236476,        613232925.788
       5.37828111413,        607441610.644
        5.4032498635,        601650295.501
       5.42821861287,         595859329.53
       5.45318736224,        590068363.558
       5.47815611161,        584277740.035
       5.50312486098,        578487116.513
       5.52809361035,        572696828.719
       5.55306235972,        566906540.926
       5.57803110909,        561116582.139
       5.60299985846,        555326623.353
       5.62796860783,        549536986.854
       5.65293735719,        543747350.355
       5.67790610656,        537958029.422
       5.70287485593,         532168708.49
        5.7278436053,        526379696.405
       5.75281235467,         520590684.32
       5.77778110404,        514801974.363
       5.80274985341,        509013264.406
       5.82771860278,        503224849.858
       5.85268735215,         497436435.31
       5.87765610152,        491648309.452
       5.90262485089,        485860183.595
       5.92759360026,        480072339.709
       5.95256234963,        474284495.823
       5.97753109899,        468496927.191
       6.00249984836,        462709358.558
       6.02746859773,        456922058.463
        6.0524373471,        451134758.367
       6.07740609647,         445347720.09
       6.10237484584,        439560681.813
       6.12734359521,        433773898.638
       6.15231234458,        427987115.462
       6.17728109395,        422200580.672
       6.20224984332,        416414045.882
       6.22721859269,         410627752.76
       6.25218734206,        404841459.638
       6.27715609143,        399055401.469
       6.30212484079,        393269343.299
       6.32709359016,        387483513.366
       6.35206233953,        381697683.433
        6.3770310889,        375912075.021
       6.40199983827,        370126466.608
       6.42696858764,        364341073.001
       6.45193733701,        358555679.394
       6.47690608638,        352770493.877
       6.50187483575,         346985308.36
       6.52684358512,        341200324.218
       6.55181233449,        335415340.077
       6.57678108386,        329630550.595
       6.60174983323,        323845761.114
        6.6267185826,        318061159.579
       6.65168733196,        312276558.044
       6.67665608133,         306492137.74
        6.7016248307,        300707717.437
       6.72659358007,        294923471.651
       6.75156232944,        289139225.866
       6.77653107881,        283355147.884
